"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","cluster","label"
"21","HALLMARK_UV_RESPONSE_DN",0.0737077593312139,0.175494665074319,-0.470522819459193,-1.27255205751157,625,144,"Syne1, Igfbp5, Vldlr, Mgll, Ldlr, Gja1, Slc7a1, Ica1, Mgmt, Kalrn, Kit, Bhlhe40, Ddah1, Has2, Abcc1, Dlc1, Synj2, Sipa1l1, Akt3, Plpp3, Fzd2, Nfkb1, Itgb3, Ptpn21, Atp2b4, Magi2, Ptgfr, Map1b, Gcnt1, Mta1, Serpine1, Anxa4, Igf1r, Ptprm, Sfmbt1, Rxra, Rgs4, Lpar1, Fbln5, Tent4a, Celf2, Tgfbr2, Arhgef9, Runx1, Fhl2, Adora2b, Tgfbr3, Col3a1, Lamc1, F3, Col1a1, Map2k5, Nrp1, Pparg, Bmpr1a, Dab2, Inpp4b, Mt1, Notch2, Sdc2, Irs1, Cav1, Cdkn1b, Met, Col5a2, Dyrk1a","BMS","BMS_vs_DMSO"
"22","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.084870372758932,0.192887210815755,-0.521586541882424,-1.30768195803064,657,71,"Ech1, Jag1, Plscr1, Ldlr, Aldoc, Tmem97, Atf5, Stard4, Hmgcs1, Fads2, Fabp5, Avpr1a, Cyp51, Hmgcr, Gusb, Lss, Gpx8, Idi1, Fdft1, Antxr2, Nsdhl, Mal2, Srebf2, Plaur, Atxn2, Clu, Lpl","BMS","BMS_vs_DMSO"
"23","HALLMARK_ANGIOGENESIS",0.0945734225893747,0.205594396933423,-0.588564715654378,-1.3329278437327,663,36,"Slco2a1, Jag1, Ccnd2, Itgav, Vcan, Cxcl5, Stc1, Olr1, App, Thbd, Lpl, Fstl1, S100a4, Kcnj8, Col3a1, Nrp1, Vegfa, Col5a2, Postn, Timp1, Vtn","BMS","BMS_vs_DMSO"
"24","HALLMARK_DNA_REPAIR",0.129467296021578,0.241411940758346,0.348918101798604,1.14439243683022,191,147,"Ccno, Polr3gl, Usp11, Ercc5, Taf13, Taf12, Dguok, Rrm2b, Zfp707, Pole4, Upf3b, Polb, Xpc, Gtf2h5, Gtf2a2, Dad1, Polr2e, Rbx1, Vps37b, Taf9, Nudt21, Tk2, Taf10, Tsg101, Dgcr8, Sac3d1, Polr2a, Cetn2, Nt5c3, Guk1, Vps28, Mpc2, Polr1d, Cstf3, Gsdme, Rad52, Arl6ip1, Gtf2h3, Gtf2b, Taf1c, Smad5, Nt5c, Sdcbp, Impdh2, Ercc4, Ercc3, Itpa, Rae1, Polr2j, Rev3l, Srsf6, Polr1c, Rala, Dctn4","BMS","BMS_vs_DMSO"
"25","HALLMARK_GLYCOLYSIS",0.129832074833765,0.241411940758346,-0.428428036044851,-1.19100374930895,1151,199,"Chst5, Vldlr, Kif20a, Hk2, Stc2, Egfr, Slc25a13, Cenpa, Ak3, Ak4, Cxcr4, Sdc3, Me1, Isg20, Galk1, Aurka, Chst1, Pygl, B4galt1, B4galt2, Igfbp3, Gusb, Cdk1, B3gat1, Hs6st2, Aldh9a1, Slc16a3, Hmmr, Pfkp, Sdc1, Capn5, Plod2, Vcan, Pgam1, Mif, P4ha2, Cth, Ldha, Ecd, Rbck1, Gys1, Stc1, Cyb5a, Tpi1, Eno1b, Nsdhl, Ndst3, Gpc4, Ppfia4, Gne, Tgfa, Ext1, Med24, Gmppb, Idua, Me2, Nt5e, Pkm, Copb2, Il13ra1, Rragd, Fkbp4, Pgk1, Prps1, Ero1a, Gnpda1, Nanp, Adora2b, Pmm2, Nasp, P4ha1, Fut8, Plod1, Ier3, Tgfbi, Angptl4, Gys2, Hax1, Col5a1, Kdelr3, Chpf2, Depdc1a, Qsox1","BMS","BMS_vs_DMSO"
"26","HALLMARK_COAGULATION",0.130362448009507,0.241411940758346,-0.450650777041358,-1.21047495360167,1096,134,"Vwf, Mmp8, Pef1, Serpinb2, Capn2, Itgb3, Maff, Capn5, Ctse, F2rl2, Serpine1, Itga2, Mmp14, Tfpi2, Prss23, Thbs1, Pros1, Ctso, Mmp3, Olr1, Lrp1, Timp3, Msrb2, Wdr1, Mmp2, Plau, Clu, Thbd, Serping1, C2, Klf7, Trf, Furin, Dusp6, F3, Apoc1, S100a13, Gda, C3, Prep, Comp, Cfb, Lgmn, Timp1, Mmp10, Mmp15, Ctsl, Ctsh, Pf4, Fn1, Cpq, Sparc, Bmp1, Gp9, Cfd, Plat, Anxa1, Lamp2, Dpp4, Sirt2, F10","BMS","BMS_vs_DMSO"
"27","HALLMARK_ANDROGEN_RESPONSE",0.12232187344295,0.241411940758346,-0.477712543078809,-1.23839529368409,981,95,"Ccnd1, Homer2, Camkk2, Adamts1, Akap12, Bmpr1b, Cdk6, Iqgap2, Slc26a2, Hmgcs1, Krt19, Dhcr24, Gsr, B2m, B4galt1, Hmgcr, Akt1, Ndrg1, Arid5b, Itgav, Stk39, Ptpn21, Tnfaip8, Idi1, Rrp12, Xrcc5, Pa2g4, Hpgd, Rps6ka3, Srf","BMS","BMS_vs_DMSO"
"28","HALLMARK_MITOTIC_SPINDLE",0.17017919531162,0.303891420199321,-0.416869244967553,-1.15887101673236,1509,199,"Palld, Dst, Pif1, Shroom1, Racgap1, Cdc42ep4, Kntc1, Lmnb1, Espl1, Ccnb2, Fgd4, Plk1, Cdk5rap2, Aurka, Tpx2, Net1, Dlgap5, Farp1, Abr, Tiam1, Prc1, Wasf2, Incenp, Ckap5, Top2a, Cep250, Apc, Sass6, Cdk1, Fscn1, Kif11, Kif22, Ect2, Kif2c, Epb41l2, Vcl, Ophn1, Cep192, Arap3, Mid1ip1, Anln, Numa1, Brca2, Kif4, Nek2, Flna, Arhgap4, Cntrl, Gemin4, Myh9, Nusap1, Arhgdia, Sorbs2, Nf1, Myo9b, Bin1, Cenpe, Rfc1, Cep72, Kif20b, Bub1, Nin, Ezr, Kif23, Cdc27, Smc4, Kif3c, Csnk1d, Myh10, Abl1, Shroom2, Arhgap27, Sptbn1, Kif15, Cdc42ep2, Kifap3, Arhgap10, Notch2, Mid1, Tubgcp5, Fbxo5, Birc5, Tubd1, Ndc80, Arhgap5, Dock2, Arhgef2, Arhgef7, Arf6, Dync1h1, Tlk1, Synpo, Kif5b, Lrpprc, Tubgcp3, Epb41, Pcgf5, Cenpf, Nedd9, Tubgcp2, Wasl, Arhgap29, Cdc42ep1","BMS","BMS_vs_DMSO"
"29","HALLMARK_HEME_METABOLISM",0.192832764505119,0.332470283629516,0.322672017708421,1.08833086637105,225,188,"Ank1, H1f0, Slc66a2, Fbxo9, Uros, Rap1gap, Mboat2, Tent5c, Aldh6a1, Ccdc28a, Btg2, Hagh, Mgst3, Optn, Map2k3, Arl2bp, Myl4, Mospd1, Rbm38, AK157302, Marchf2, Bpgm, Nudt4, Dcun1d1, Fech, Pgls, Glrx5, Smox, Alas2, Bnip3l, Ranbp10, Nek7, Ackr1, Tspan5, Narf, Clcn3, Cat, Atp6v0a1, Ubac1, Minpp1, Prdx2, Slc6a8, Mkrn1, Rbm5, Gclc, Urod, Mark3, Adipor1","BMS","BMS_vs_DMSO"
"30","HALLMARK_HYPOXIA",0.224064050518719,0.373440084197865,-0.404674325930034,-1.12469767142514,1986,198,"Car12, Vldlr, Hk2, Aldoc, Stc2, Has1, Chst3, Egfr, Slc2a3, Pfkfb3, Akap12, Ak4, Cxcr4, Sdc3, Isg20, Galk1, Tnfaip3, Pgf, Bhlhe40, Slc2a1, Adm, Srpx, Ccn5, Ndst1, Igfbp3, Ndrg1, Cavin3, Ampd3, Cdkn1a, Ackr3, Gcnt2, Fosl2, Jmjd6, Klf6, Nedd4l, Maff, Pfkp, Ilvbl, Kdm3a, Tmem45a, Serpine1, Gpi1, Mif, Hk1, P4ha2, Ldha, Gys1, Stc1, Plin2, Tpi1, Il6, Eno1b, Gpc4, Ppfia4, Fbp1, Gaa, Cp, Myh9, Lox, Plac8, Ext1, Plaur, Rragd, Pgk1, Ero1a, Adora2b, Pdk1, P4ha1, Klf7, Tes, S100a4, Ier3, Tgfbi, Angptl4, Hexa","BMS","BMS_vs_DMSO"
"31","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.275055991041433,0.443638695228118,-0.491066514240033,-1.13912020933518,1964,42,"Hey2, Jag1, Ccnd2, Notch1, Fzd1, Skp2, Notch4, Dll1, Wnt5b, Dvl2, Lef1, Hey1, Rbpj, Kat2a, Maml1, Adam17, Nkd1, Gnai1, Hdac11, Cul1, Numb","BMS","BMS_vs_DMSO"
"32","HALLMARK_NOTCH_SIGNALING",0.285054151624549,0.445397111913357,-0.512282053723405,-1.13946094182219,1973,32,"Ccnd1, Jag1, Wnt5a, Notch1, Hes1, Fzd1, Fzd7, Dtx4, Dll1, Arrb1, Maml2, Wnt2","BMS","BMS_vs_DMSO"
"33","HALLMARK_BILE_ACID_METABOLISM",0.304940374787053,0.462030870889474,0.333305527474039,1.04863120993162,536,111,"Cyp46a1, Mlycd, Pfkm, Pex7, Abca5, Pnpla8, Amacr, Slc23a1, Optn, Slc35b2, Pxmp2, Idh1, Sod1, Abcd3, Lonp2, Pex1, Crot, Pex26, Hacl1, Cat, Pecr, Rbp1, Gnmt, Pex13, Gnpat","BMS","BMS_vs_DMSO"
"34","HALLMARK_MYC_TARGETS_V1",0.333182127466546,0.489973716862567,-0.385842085399546,-1.06784218722404,2937,186,"Hdgf, Mcm2, Mcm4, Mrps18b, Cdc45, Mcm5, Mcm6, Srm, Cdc20, Ccna2, Rrm1, Xpot, G3bp1, Canx, Hnrnpa1, Usp1, Kpnb1, Pold2, Tufm, Ldha, Nhp2, Tyms, Pa2g4, Ncbp2, Pole3, Ruvbl2, Cad, Gspt1, Nap1l1, Mcm7, Cct3, Fam120a, Dut, Pgk1, Prdx3, Nolc1, C1qbp, Gnl3, Snrpd1, Xpo1, Rad23b, Prpf31, Fbl, Hnrnpr, Pcna, Psmd14, Ddx18, Rrp9, Cstf2, Phb2, Mad2l1, Smarcc1, Hspd1, Tfdp1, Ube2e1, Hsp90ab1, Psmd1, Pcbp1, Tomm70a, Apex1, Snrpa, Got2, Ran, Rfc4, Cdk2, Eif3j1, Tardbp, Eif3d, Eif4a1, Nme1, Eif2s1, Srsf1, Acp1, Abce1, Psma6, Cul1, Prdx4, Etf1, Psma1, Hnrnpu, Npm1, Cnbp, Psma2, Sf3b3, Cdk4, Myc, Eif2s2, Cct7, Tcp1, Snrpa1, Ssbp1, Hnrnpd, Sf3a1","BMS","BMS_vs_DMSO"
"35","HALLMARK_COMPLEMENT",0.363275039745628,0.514354783181403,-0.380326252021242,-1.05178164013284,3198,185,"Pcsk9, Spock2, Mmp13, Gpd2, L3mbtl4, Plscr1, Src, Irf7, Me1, Mmp8, Cda, Tnfaip3, Kcnip3, Prdm4, Serpinb2, Klk1, Gnb4, Irf1, Rbsn, Notch4, Kcnip2, Maff, Psmb9, Serpine1, Mmp14, Tfpi2, Pla2g7, Prkcd, Il6, Mmp12, Ctso, Raf1, Car2, Olr1, Pik3cg, Cp, Lrp1, Cebpb, Ppp4c, Plaur, Zeb1, Itgam, Clu, Serping1, Ctsc, C2, Lap3, Pfn1, Gngt2, Dusp6, F3, Apoc1, S100a13, Lgals3, Was, Pla2g4a, C3, Rnf4, Prep, Cfb, Lgmn, Anxa5","BMS","BMS_vs_DMSO"
"36","HALLMARK_TGF_BETA_SIGNALING",0.37033544389061,0.514354783181403,-0.443783618213041,-1.06569064098948,2748,53,"Id2, Bmp2, Smad6, Skil, Hipk2, Apc, Ltbp2, Serpine1, Tgif1, Thbs1, Ppp1ca, Nog, Furin, Bmpr1a, Cdh1, Sptbn1, Fkbp1a, Slc20a1, Ifngr2","BMS","BMS_vs_DMSO"
"37","HALLMARK_FATTY_ACID_METABOLISM",0.426602343211578,0.576489652988619,0.303415439776481,1.00146815527197,618,151,"Eno3, Pts, Mlycd, Trp53inp2, Uros, Hsdl2, D2hgdh, Bphl, Hibch, Hadhb, Mcee, Acadm, Bckdhb, Pdhb, Hadh, Etfdh, Acadvl, Mdh2, Idh1, Cbr1","BMS","BMS_vs_DMSO"
"38","HALLMARK_PANCREAS_BETA_CELLS",0.443830570902394,0.583987593292624,-0.443528186078304,-1.01555361432816,3132,39,"Abcc8, Syt13, Isl1, Dcx, Akt3, Neurod1, Pax6, Pcsk1","BMS","BMS_vs_DMSO"
"39","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.488540262287045,0.610675327858806,-0.377908036658024,-0.991130606624224,3985,105,"Map2k6, Plcb1, Egfr, Cxcr4, Sla, Tiam1, Slc2a1, Akt1, Nod1, Cdk1, Cdkn1a, Hsp90b1, Stat2, Mapk10, Itpr2, Il2rg, Nfkbib, Tnfrsf1a, Raf1, E2f1, Myd88, Rps6ka3, Arhgdia, Smad2, Ppp1ca, Dusp3, Atf1, Pdk1, Dapp1, Acaca, Prkcb, Prkar2a, Pfn1, Rptor, Ralb, Camk4, Trib3, Vav3, Tbk1","BMS","BMS_vs_DMSO"
"40","HALLMARK_APICAL_JUNCTION",0.481226744841583,0.610675327858806,-0.358893567946446,-0.997313521856927,4267,197,"Cldn14, Cd276, Itga9, Adra1b, Myl9, Lamc2, Cdh3, Vwf, Src, Egfr, Sdc3, Cntn1, Ywhah, Pbx2, Inppl1, Sgce, B4galt1, Thbs3, Kcnh2, Vcam1, Shc1, Akt3, Fscn1, Adamts5, Atp1a3, Calb2, Vasp, Cercam, Nectin4, Sorbs3, Epb41l2, Cnn2, Itga2, Vcan, Msn, Lama3, Vcl, Map3k20, Col16a1, Lima1, Icam2, Cap1, Actg2, Arhgef6, Crat, Cd274, Crb3, Myh9, Nectin2, Rras, Nf1, Tspan4, Akt2, Ppp2r2c, Mmp2, Itga3, Cdh8, Thy1, Cldn15, Parva, Zyx, Traf1, Tgfbi","BMS","BMS_vs_DMSO"
"41","HALLMARK_XENOBIOTIC_METABOLISM",0.536323579256581,0.654053145434855,-0.35098296836823,-0.973207517309068,4746,192,"Fah, Id2, Ech1, Psmb10, Bcat1, Fbln1, Ttpa, Tmem97, Rbp4, Comt, Mthfd1, Pycr1, Cda, Shmt2, Gsr, Slc1a5, Mpp2, Aldh9a1, Gcnt2, Spint2, Upp1, Serpine1, Cyp2j6, Ptges, Enpep, Papss2, Pros1, Tnfrsf1a, Cyb5a, Esr1, Fbp1, Dhrs1, Car2, Cndp2, Gart, Atoh8, Hsd11b1, Ugdh, Atp2a2","BMS","BMS_vs_DMSO"
"42","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.568347953216374,0.671140939597316,-0.360846945093566,-0.94918119549928,4664,108,"Stc2, Eif4ebp1, Aldh18a1, Asns, Hspa9, Shc1, Fkbp14, Hsp90b1, Xpot, Sdad1, Mthfd2, Herpud1, Dkc1, Exosc10, Pdia6, Nhp2, Ywhaz, Eif4g1, Chac1, Mtrex, Gemin4, Xbp1, Cebpb, Psat1, Arfgap1, Ero1a, Nolc1, Pop4, Srpr, Rrp9, Bag3, Edem1, Kdelr3, Vegfa, Khsrp, Dnajc3, Srprb, Yif1a, Sec31a, Eif4a1, Tubb2a, Eif2s1, Kif5b, Dcp2, Tatdn2, Exoc2, Atf6, Zbtb17, Ddx10, Npm1, Cebpg, Slc1a4","BMS","BMS_vs_DMSO"
"43","HALLMARK_APOPTOSIS",0.577181208053691,0.671140939597316,-0.348156697600435,-0.951636852841841,4987,161,"Ccnd1, Bmp2, Tap1, Ccnd2, Ereg, Ifitm3, Casp8, Cdc25b, Mgmt, Il18, Isg20, Brca1, Gsr, Avpr1a, Top2a, Ccna1, Emp1, Irf1, Cdkn1a, Fez1, Birc3, Wee1, Cth, Il1b, Il6, Tnfsf10, Cd38, Bcl2l2, Plcb2, Tspo, Dap, Timp3, Btg3, Mmp2, Clu, App, Lmna, Plppr4, Ppp2r5b, Gpx1, Rara, Tgfbr3, Ier3, Gna15, Il1a, Retsat, Pmaip1, Rela, Bcl2l1, Lef1, Lgals3, Hgf, Gstm2, Pak1, Rnasel, Aifm3, Gpx3, Slc20a1, Cd14, Vdac2, Cav1, Cdkn1b","BMS","BMS_vs_DMSO"
"44","HALLMARK_PEROXISOME",0.592661230541142,0.673478671069479,-0.358771047914508,-0.936574246669651,4796,101,"Crabp2, Ech1, Abcc8, Acsl5, Dlg4, Slc27a2, Crabp1, Ywhah, Dhcr24, Top2a, Aldh9a1, Cadm1, Idi1, Hsd17b11, Nudt19, Dhrs3, Crat, Mvp, Tspo, Ercc1, Rdh11, Gstk1, Cdk7, Retsat, Ephx2, Isoc1, Idh2","BMS","BMS_vs_DMSO"
"45","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.631593444429142,0.701770493810158,-0.380512555600152,-0.898071263316362,4585,48,"Mbp, Ptpa, Gsr, Sbno2, Abcc1, Prdx6, Pfkp, Mgst1, Lsp1, Pdlim1, Lamtor5, Txnrd2, Nqo1, Srxn1, Hhex, Oxsr1, Gpx3, Fes","BMS","BMS_vs_DMSO"
"46","HALLMARK_ADIPOGENESIS",0.732183130356337,0.795851228648193,-0.318534985497899,-0.885293515059482,6492,198,"Cavin2, Fah, Ech1, Sparcl1, Gpd2, Angpt1, Col15a1, Mgll, Tst, Phldb1, Sspn, Slc5a6, Pfkfb3, Me1, Bcl2l13, Elovl6, Tkt, Slc1a5, Stat5a, Adcy6, Mylk, Rreb1, Vegfb, Cd151, Ak2, Lama4, Agpat3, Lipe","BMS","BMS_vs_DMSO"
"47","HALLMARK_KRAS_SIGNALING_DN",0.829417080885676,0.882358596686889,-0.301713007787743,-0.836893867825922,7341,193,"Col2a1, Mx2, Arpp21, Celsr2, Arhgdig, Ybx2, Macroh2a2, Itih3, Bmpr1b, Skil, Serpinb2, Cntfr, Sidt1, Rgs11, Dcc, Ccna1, Mefv, Kcnd1, Adra2c, Abcg4, Ptgfr, Magix, Mfsd6, Cyp39a1, Gpr19, Capn9, Sptbn2, Mthfr, Slc29a3, Tcf7l1, Ntf3, Kmt2d, Idua, Cd80, Camk1d","BMS","BMS_vs_DMSO"
"48","HALLMARK_PROTEIN_SECRETION",0.856590114827758,0.892281369612248,-0.304518364261541,-0.788220371120031,6862,94,"Scrn1, Dst, Tom1l1, Egfr, Sspn, Ica1, Arfgef2, Gla, Ap3b1, Cav2, Rps6ka3, Tmed10, Anp32e, Copb2, Ctsc, Ap2b1, Arfgap3, Lman1","BMS","BMS_vs_DMSO"
"49","HALLMARK_UV_RESPONSE_UP",0.890297812936249,0.908467156057397,-0.28850201914144,-0.785772810758792,7652,154,"Col2a1, Bmp2, Tap1, Pdlim3, Tst, Cxcl1, Dlg4, Ptprd, Ago2, Asns, Bak1, Kcnh2, Tyro3, Mgat1, Wiz, Irf1, Tgfbrap1, Rab27a, Mapk8ip2, Mmp14, Atp6v1c1, Prkcd, Il6, Htr7, Pole3, Car2, Eif2s3x, Parp2, Lhx2, Btg3, Cdo1, Fkbp4, Ggh, Ppat, Epcam, Fgf18, Ccne1, Sult1a1, Shox2, Cdc34, Furin, Olfm1, Fmo1, Il6st, Rrad, Rpn1","BMS","BMS_vs_DMSO"
"50","HALLMARK_SPERMATOGENESIS",0.931788472964944,0.931788472964944,-0.280125563147305,-0.752434025032773,7840,134,"Adcyap1, Ybx2, Tle4, Il13ra2, Ccnb2, Ddx25, Aurka, Dcc, Ccna1, Cdk1, Pacrg, Topbp1, Kif2c, Nek2, Clvs1, Braf, Cdkn3, Parp2, Pgs1, She, Bub1, Phkg2, Pcsk4, Prkar2a, Mllt10, Camk4, Il12rb2","BMS","BMS_vs_DMSO"
